-1.164332320826690292e+01,2.412111813334001820e+00
-1.298972084930081827e+01,7.728344535663074666e+00
-8.930697908971934496e+00,1.028251224979797840e+01
-9.392712867422154943e+00,-5.422791413599115984e+00
-7.872487652238320699e+00,6.697969113730971813e+00
-1.166280432355369001e+01,4.071729625182656243e+00
-1.179681795680352252e+01,4.575964387331382000e+00
-1.222838717021342347e+01,1.190368054401500064e+00
-6.841709020910764494e+00,1.008941431666735866e+01
-9.617132164660644023e+00,1.318882326832153451e+00
-1.271161828236859748e+01,-1.049579390946198121e+00
-6.842535180806358142e+00,1.147868982036577279e+01
-1.147280681451893614e+01,8.273120652564632138e+00
-7.801166911692982708e+00,1.080046808625831289e+01
-7.041579557447517068e+00,1.226131298265809733e+01
-1.191889303454883020e+01,6.999575535469206855e+00
-8.759404485475954516e+00,1.200285665749667530e+01
-9.144231833625006800e+00,2.936036078823556217e-01
-5.408649906437484667e+00,-1.594061470381695766e+00
-9.540641882218347192e+00,1.614726489018515210e+01
-1.015583424144348967e+01,7.177206305283746701e+00
-1.142152377429896859e+01,6.778569194066407233e-01
-8.594761860025734279e+00,7.360251994764992922e+00
-7.007661068797222725e+00,7.625346808599254622e+00
-8.009364666698942870e+00,-1.690719624871050986e+00
-9.275547206135001943e+00,6.822871145890832878e+00
-1.131864491634771142e+01,9.559569175759843773e+00
-6.369069079224112251e+00,1.898216746968549273e+01
-7.931364056612969726e+00,1.124867910741561339e+01
-1.210776092743043719e+01,-5.547690234240881146e+00
-1.739593750216912227e+01,-3.869663000776546458e-01
-1.016797734083339932e+01,8.276237946651548327e+00
-8.046486967592324291e+00,2.836165560399990238e+00
-1.115303896349334600e+01,5.369641369672883080e+00
-7.168355671153662456e+00,1.259509620570758059e+01
-1.109423739675254339e+01,-4.494005424444408980e+00
-1.117463819660548729e+01,6.659506850315740856e+00
-1.043171252712940245e+01,-4.746204745642216061e+00
-7.362128006075767672e+00,1.854988282092250529e+00
-1.128651892125409262e+01,3.744552500893868263e+00
-7.044317036648667596e+00,1.165449370424697761e+01
-1.795348742237237616e+01,5.687047533792866094e-01
-7.167514623378592020e+00,9.559130708365146667e-01
-8.125517456993232912e+00,-5.459467736087393774e+00
-1.680196554074467841e+01,4.252190364008322732e+00
-8.333423728969274080e+00,1.260954495337615100e+01
-7.297866495144138099e+00,1.099149927467944998e+01
-8.292985031137007468e+00,5.365785006594196105e+00
-6.942781169267453478e+00,3.511895453147313440e+00
-5.383272923407295352e+00,-3.551982438727588676e+00
-1.664280566560508845e+01,3.404738302780980774e+00
-1.341540307630546458e+01,1.380609584217013630e+00
-1.042831716648053941e+01,7.574214543118444887e-01
-8.210457328268834232e+00,1.066204826343173018e+01
-1.247002120208431108e+01,1.476811165885655086e+00
-6.986328142354457427e+00,9.608637301156893074e+00
-7.224662460912206541e+00,7.409061393488522995e+00
-1.136976706595793019e+01,5.117740255823574280e+00
-8.615651798052846644e+00,1.969925066882903053e+01
-1.004226121840408759e+01,-6.896889698327103524e+00
-1.044593701007775977e+01,9.000140941520742288e+00
-1.321804530131799993e+01,-1.924280797750362648e+00
-1.403465383382661180e+01,1.359576800867927915e+01
-1.057638779522507022e+01,-3.610080953368488554e-01
-1.267114780252470752e+01,8.662917406717133062e+00
-6.399002432881158775e+00,1.587774923137851601e+01
-7.062367393171101071e+00,1.012707972217041785e+01
-1.046019174529323337e+01,2.999594801276401768e-01
-7.163384146675157993e+00,1.134247447223863148e+01
-6.808089141632791552e+00,6.818553104551239308e+00
-8.424219683341249265e+00,2.099218372641262320e+00
-1.377356927319482871e+01,1.777045010075106735e-01
-8.154906510077983839e+00,1.615270014363663265e+01
-1.244982316543956813e+01,2.540483649917067766e+00
-9.304070641275908216e+00,-4.941485593620004835e+00
-1.034635099792716062e+01,8.257478147979245620e+00
-6.908738929666767170e+00,5.463056399486898584e-01
-9.690829494722439819e+00,4.232976228330938895e+00
-9.950067860985734924e+00,1.107665518670600946e+01
-1.163466665836005021e+01,-4.059424532274933384e+00
-6.633022416492385886e+00,8.016428992527281139e+00
-9.178210417797924237e+00,5.832551396139111333e+00
-1.393858852097268475e+01,9.118936668840332160e+00
-1.120724432862405351e+01,2.322647642187070538e+00
-8.087426020529708381e+00,3.649225555177476821e+00
-1.028439702607266071e+01,3.307001390180643874e+00
-1.374046865061022693e+01,1.159465688332170252e+01
-7.451078644366948112e+00,1.559104924400645231e+01
-1.234935148171880925e+01,-8.218305786354345166e-01
-9.583325194175598583e+00,8.824016930844866380e+00
-1.378221763786017107e+01,1.651498814586551589e+01
-7.497989292251773463e+00,1.298143334160959173e+00
-1.167338025818546399e+01,-5.199590642478293390e+00
-9.318448898844815531e+00,8.369001067172291641e+00
-1.725752242523464020e+01,4.299269803215826968e+00
-9.034499737657640139e+00,1.348044405072589313e+01
-8.775185678660875510e+00,5.472230555528948770e+00
-8.940280954712140016e+00,4.798728715648229226e+00
-1.156896513697802753e+01,-8.098710364155826680e-01
-7.647016876081831782e+00,1.232513603938058466e+01
-9.407366629759666310e+00,1.093365228536764278e+01
-1.446063253096503765e+01,7.757445987343216665e+00
-9.817883258089677767e+00,1.071247471527610529e+01
-6.640676473148140246e+00,1.550494173589716596e+01
-9.457765886379853271e+00,1.400250480228676508e+01
-6.932799233784606940e+00,1.392993689681800706e+00
-8.772710132658620097e+00,5.548556283467779515e+00
-1.286472479577047778e+01,4.198763735748390680e+00
-1.338000770301212938e+01,8.206061561369129009e+00
-7.798430203304418384e+00,2.178969487483500167e+00
-7.500214826920380773e+00,5.255228904751479746e+00
-5.533136354459987416e+00,1.508833781147649411e+01
-8.119176848690541348e+00,1.920181346718330673e+01
-9.055384598833928322e+00,5.472571067756075713e-01
-9.037121327376908653e+00,7.303929965087312404e+00
-5.496790919384908491e+00,7.833648683432892668e+00
-1.016717295684901146e+01,6.901347462140906330e+00
-8.355869408093473893e+00,2.189285590650767688e+01
-1.220530103568994384e+01,1.370547450675668699e+01
-9.552623508323884849e+00,5.748531904752559818e+00
-9.651636236185236584e+00,3.410655518507633488e+00
-1.008016349182705440e+01,4.942839057640158185e-01
-8.260176796150004108e+00,1.372879443977157976e+01
-1.261292438459166831e+01,6.737172738707442932e+00
-8.124378354840557037e+00,2.580385099544663330e+00
-1.055481713776618946e+01,1.218421754459495610e+01
-1.062493505691508133e+01,-3.961971092361066926e+00
-7.641236974876039589e+00,-4.939596054259873803e-01
-8.709950176782712106e+00,6.091191685484054652e+00
-7.219834096431338111e+00,1.934599917558388338e-01
-7.670737996139564530e+00,-7.415039700658012656e-01
-1.018273458070200377e+01,4.690467819576029207e+00
-6.220986105935035759e+00,9.829923821880509394e+00
-1.135397413094708341e+01,7.561250933013791808e+00
-7.258994374639619274e+00,3.943985879146679530e+00
-1.053723956073755907e+01,1.161407332185240904e+01
-8.717628197058781225e+00,8.883131436148596904e+00
-7.414611344344368860e+00,6.185771172319427080e+00
-8.180633566585749250e+00,1.340789685499488293e-02
-8.094906748913139438e+00,6.317413685511459320e+00
-1.182240879140977441e+01,9.604305565120935251e-01
-1.256872831102132437e+01,-4.589668685702035233e+00
-1.024985037208636207e+01,6.309914111501340628e+00
-6.371007529459294716e+00,4.626008973209644104e+00
-9.811389610264631855e+00,-2.065400270973526631e+00
-7.192443392568868887e+00,3.574226411414091142e+00
-1.346226021461774813e+01,1.277051147658705688e+01
-1.310576103786989854e+01,-3.619862529671766804e+00
-1.296189874551566312e+01,4.406256293983124017e+00
-4.700070862283457274e+00,1.490401665067997072e+01
-1.370070631007002859e+01,1.683716001585345268e+01
-1.375895152674809019e+01,8.861781080734548510e+00
-1.140042339411018446e+01,9.847275381343945089e-01
-1.043020941251399947e+01,8.899378785490569044e+00
-1.055872615155741734e+01,1.446966645207225177e+01
-1.037454774753739883e+01,6.634823524831593211e+00
-1.360521133761324819e+01,-1.054896062308971594e+00
-1.227358573595021696e+01,6.499919721529967553e+00
-7.461194074620695282e+00,3.210945964100159866e+00
-1.069553882964391534e+01,9.756386160274407970e+00
-1.114726294635133996e+01,1.013747200739661913e+01
-1.375446878483691826e+01,4.552998374006359761e+00
-1.047513657558952005e+01,1.159133846090657194e+01
-1.152610841060414160e+01,9.764568935530181903e+00
-1.083365853651540789e+01,2.986888164306992444e+00
-8.028144302262589349e+00,7.410611401990548686e+00
-1.395727854456628236e+01,9.499282991638043683e+00
-1.365869412632673274e+01,3.262976363031799387e+00
-1.115928319002502533e+01,-2.504250580951766780e-01
-1.102134742474881435e+01,-2.957495003138154832e+00
-1.365123238769561098e+01,5.216190418699027553e+00
-8.088771701808408210e+00,7.107666843516238231e+00
-1.297399132967650282e+01,1.121993187911128231e+00
-1.121206435434502957e+01,-5.043642709426063853e-01
-8.565084077198992674e+00,-3.793726304198755894e+00
-8.533484384926557809e+00,1.290335407743982721e+01
-7.606489768635786852e+00,2.786617252058070093e+00
-9.294906786802497933e+00,-2.665336203553689387e+00
-8.840565408871274400e+00,6.414307116067339720e+00
-1.233682669582423053e+01,3.309185330181075635e+00
-1.345832372127957655e+01,5.460733568312598152e+00
-1.392275714127584862e+01,7.628382451493505911e+00
-8.871142856310061831e+00,1.112600513686308190e+01
-7.918176580607673820e+00,1.862410676136199328e+01
-1.129169902463484476e+01,4.435270379390884088e+00
-7.624467819215164255e+00,1.263819099887648179e+01
-1.371372968623615840e+01,1.693012346992710349e+01
-1.652062287014343411e+01,2.754039470555140756e+00
-1.183512651672923965e+01,4.013025758313751190e+00
-1.127470634682354067e+01,2.695915741324572679e-02
-8.821369687136646931e+00,5.896076916344615171e+00
-1.372787164827713013e+01,1.686478374900922717e+01
-9.078536868500952650e+00,5.328086573009586324e+00
-1.139097441167622016e+01,-2.788255711906095780e+00
-1.400713251054358466e+01,1.181187611349385591e+01
-8.677574046794021001e+00,5.271051008029504104e+00
-8.145905301745845151e+00,2.170449702411309634e+00
-1.348503702970081974e+01,4.921660760841227500e+00
-1.400828378800503771e+01,1.254397337705705695e+01
-8.263199256580136876e+00,1.174641888472061879e+01
-8.962035434132117118e+00,-3.851470506045603148e+00
-7.849929840911374690e+00,-2.344479871392769699e+00
-1.421525157206627554e+01,1.360095316751228633e+00
-9.284939238775111292e+00,-7.334327029765518091e+00
-9.414638763310984260e+00,7.085659989340869380e+00
-1.099645508559782670e+01,1.655573912476846488e+00
-1.338375732824527375e+01,4.384443552206453987e+00
-8.978629050059094396e+00,6.707456284778499089e+00
-1.345645552322434568e+01,1.110203002933076277e+01
-1.284811207907817376e+01,4.111712130199616233e+00
-1.177244806122672927e+01,4.800343263901345914e+00
-8.101387961870273102e+00,1.600917754991656494e+01
-8.689446322102398312e+00,6.063758495252346670e+00
-1.740836522436272560e+01,-5.046088748327814955e-01
-7.986880596123691944e+00,2.234071857532909267e+00
-1.115878104823523387e+01,6.978185009344128886e-01
-1.412976849016003555e+01,1.462787596620954922e+01
-1.401525677940718850e+01,1.300531119712430694e+01
-1.109337842004226005e+01,9.948143632550110027e+00
-1.032189547650339989e+01,8.192214440419999022e+00
-1.393114332422807777e+01,6.248498551198477635e+00
-8.353527728837537580e+00,1.650987964942822117e+01
-8.695700678353283308e+00,4.748780157237181498e+00
-1.249197371191545969e+01,-3.442772061748191170e+00
-1.138334152752387318e+01,1.103437458173797658e+01
-1.107474892060748317e+01,9.596139441031906969e+00
-1.022545034516648599e+01,1.147112172194369606e+01
-8.020837840338444380e+00,9.549609633168381961e+00
-1.184362576333846739e+01,1.480318440994914386e+00
-1.263518640386868519e+01,-1.400334642719631484e+00
-1.119350245296593727e+01,5.336979239899722671e+00
-1.671955947392645569e+01,3.517771226674935470e+00
-1.403327848093784347e+01,1.241707292237925131e+01
-1.115233396460147830e+01,6.032273744458797715e+00
-1.398866417678720708e+01,8.655236078292091406e+00
-1.299399812456601389e+01,7.074827843229678948e+00
-8.465372637799475797e+00,1.127701158107338131e+01
-9.135411554777789434e+00,5.651227076067692146e+00
-1.178350915907758711e+01,4.543575428581263509e+00
-8.797008364307277617e+00,5.344194293812021712e+00
-1.029273932799871361e+01,1.090151594205071639e+01
-1.356219991149995963e+01,4.037157458996121662e+00
-7.911561801315221132e+00,3.667253367799649055e+00
-1.165835269651025108e+01,9.852732606542615734e-01
-1.711209988179972896e+01,4.698543010039875512e+00
-1.745007765105555109e+01,1.952467452875039644e-01
-1.420738984633988977e+01,1.422339200431790829e+01
-1.443779548534816648e+01,6.357457757110715590e+00
-8.332309400204675143e+00,2.118089869723668528e+01
-1.036033471031054987e+01,8.196492028348375314e+00
-1.116274038668391277e+01,7.126568147577582835e+00
-1.403393867557737273e+01,1.021080701760580745e+01
-1.235281462802479169e+01,8.740233881050955000e-01
-8.936286447976357294e+00,-1.254556659714833433e+00
-7.868298332326819633e+00,6.175673741498547642e+00
-1.732982146234238030e+01,-2.201287276415955230e-01
-1.038867007748165960e+01,5.415413163254244822e+00
-1.360151769952466694e+01,-3.158145574057186877e+00
-1.314063895191849340e+01,-2.526731219082344104e+00
-1.724409231672394327e+01,4.382505834876466722e+00
-1.395212501952903139e+01,9.253580946323587852e+00
-1.721168251019424389e+01,4.290159516164652409e+00
-8.735102960448434928e+00,5.997312487123743097e+00
-1.116901313074350455e+01,1.292547046634389929e+01
-1.294245648410654681e+01,5.002494430164572847e+00
-8.874889152816244575e+00,4.771923117288832117e+00
-1.384087974335279725e+01,-1.186014885607094893e+00
-8.781018663513195932e+00,7.029315349628348919e+00
-8.739340232514457796e+00,7.177206809764268058e+00
-1.153952556320252398e+01,1.012395957823887827e+01
-1.091691891568727257e+01,1.382372711658072006e+01
-1.244435796220625789e+01,2.593436582996981876e+00
-1.042308819100368744e+01,2.346392550391923848e+00
-1.249053468588495264e+01,3.981660738714205117e+00
-8.382317665024805464e+00,1.000413271328544695e+01
-7.666554027031777352e+00,6.760739993872977749e+00
-7.910757820132038987e+00,9.840603751227618545e+00
-8.585595619037759363e+00,7.528261065571332011e+00
-1.393104391398466646e+01,1.519107061033939132e+01
-8.733985457588605783e+00,1.067614722294344709e+01
-1.142410619264490634e+01,1.553549620230566219e+01
-7.921326965499358330e+00,6.011559183296943942e+00
-7.552900731622250063e+00,6.026024529594001145e+00
-9.665367606186570981e+00,1.702078652556366922e+00
-1.369125299016391750e+01,3.126078945328045755e+00
-1.398446164193006602e+01,1.152750701527188326e+01
-1.326950825995634631e+01,6.973964667305471821e+00
-1.145643043631821456e+01,-5.018822945335553065e+00
-1.765336221082811363e+01,3.794871114767490283e+00
-1.206752126553586635e+01,-8.909388425179012305e-01
-1.125541609928530207e+01,1.066514496351797447e+01
-1.125891835188896550e+01,3.233283249691122130e+00
-8.737626583597794649e+00,3.337227678666938147e+00
-1.176952668776986144e+01,-2.323196986800014852e+00
