8.470000000000000000e+02,1.178710000000000000e+05
1.180000000000000000e+03,1.275400000000000000e+04
1.520000000000000000e+02,1.592980000000000000e+05
9.300000000000000000e+02,2.202000000000000000e+03
7.330000000000000000e+02,7.064900000000000000e+04
1.050000000000000000e+03,1.845460000000000000e+05
1.330000000000000000e+02,1.625640000000000000e+05
3.890000000000000000e+02,1.080640000000000000e+05
4.240000000000000000e+02,3.772500000000000000e+04
1.440000000000000000e+02,1.100300000000000000e+05
9.040000000000000000e+02,2.597200000000000000e+04
1.082000000000000000e+03,6.900600000000000000e+04
1.012000000000000000e+03,1.415570000000000000e+05
1.650000000000000000e+02,1.343900000000000000e+05
2.210000000000000000e+02,2.882400000000000000e+04
7.920000000000000000e+02,6.862600000000000000e+04
9.470000000000000000e+02,1.146840000000000000e+05
6.250000000000000000e+02,5.643800000000000000e+04
9.700000000000000000e+01,7.704300000000000000e+04
1.016000000000000000e+03,8.589300000000000000e+04
2.960000000000000000e+02,1.700780000000000000e+05
4.790000000000000000e+02,1.616310000000000000e+05
5.920000000000000000e+02,7.857400000000000000e+04
2.370000000000000000e+02,1.002900000000000000e+05
9.220000000000000000e+02,7.574700000000000000e+04
1.053000000000000000e+03,7.934100000000000000e+04
1.078000000000000000e+03,1.472680000000000000e+05
8.110000000000000000e+02,1.655680000000000000e+05
1.299000000000000000e+03,1.849040000000000000e+05
3.000000000000000000e+01,1.256290000000000000e+05
9.910000000000000000e+02,9.433000000000000000e+03
1.052000000000000000e+03,6.020300000000000000e+04
9.280000000000000000e+02,1.143560000000000000e+05
1.278000000000000000e+03,4.582600000000000000e+04
1.173000000000000000e+03,1.492150000000000000e+05
1.180000000000000000e+02,6.128000000000000000e+04
5.030000000000000000e+02,1.224200000000000000e+04
1.223000000000000000e+03,5.147900000000000000e+04
8.820000000000000000e+02,5.567200000000000000e+04
3.710000000000000000e+02,1.361540000000000000e+05
4.450000000000000000e+02,1.239710000000000000e+05
3.240000000000000000e+02,8.124100000000000000e+04
2.870000000000000000e+02,8.341400000000000000e+04
4.970000000000000000e+02,1.042450000000000000e+05
1.030000000000000000e+02,1.053570000000000000e+05
1.880000000000000000e+02,1.415050000000000000e+05
2.190000000000000000e+02,4.392400000000000000e+04
1.251000000000000000e+03,1.540600000000000000e+04
9.440000000000000000e+02,3.862700000000000000e+04
3.600000000000000000e+01,3.138600000000000000e+04
4.300000000000000000e+02,6.516900000000000000e+04
9.120000000000000000e+02,1.867200000000000000e+04
1.056000000000000000e+03,1.448170000000000000e+05
1.270000000000000000e+02,6.353300000000000000e+04
9.490000000000000000e+02,1.208000000000000000e+05
8.530000000000000000e+02,5.117000000000000000e+04
1.231000000000000000e+03,9.732200000000000000e+04
8.120000000000000000e+02,7.157200000000000000e+04
1.203000000000000000e+03,1.023440000000000000e+05
9.880000000000000000e+02,5.475400000000000000e+04
6.720000000000000000e+02,1.122460000000000000e+05
9.480000000000000000e+02,2.917500000000000000e+04
8.140000000000000000e+02,1.797060000000000000e+05
1.173000000000000000e+03,1.799210000000000000e+05
7.270000000000000000e+02,1.654330000000000000e+05
6.770000000000000000e+02,6.000000000000000000e+02
1.380000000000000000e+02,1.639490000000000000e+05
9.000000000000000000e+02,1.546800000000000000e+04
4.690000000000000000e+02,2.456500000000000000e+04
5.000000000000000000e+00,1.370270000000000000e+05
1.135000000000000000e+03,1.424540000000000000e+05
3.360000000000000000e+02,1.845700000000000000e+04
4.900000000000000000e+01,1.372000000000000000e+04
5.490000000000000000e+02,1.044530000000000000e+05
4.230000000000000000e+02,5.761900000000000000e+04
1.650000000000000000e+02,2.015600000000000000e+04
1.560000000000000000e+02,8.574700000000000000e+04
1.000000000000000000e+03,1.851470000000000000e+05
8.130000000000000000e+02,9.498900000000000000e+04
1.044000000000000000e+03,1.080790000000000000e+05
1.042000000000000000e+03,1.599800000000000000e+04
1.008000000000000000e+03,5.781900000000000000e+04
2.500000000000000000e+02,4.735400000000000000e+04
3.910000000000000000e+02,1.124220000000000000e+05
9.150000000000000000e+02,1.802850000000000000e+05
1.102000000000000000e+03,5.807900000000000000e+04
1.960000000000000000e+02,1.657340000000000000e+05
6.420000000000000000e+02,1.112430000000000000e+05
6.120000000000000000e+02,1.501770000000000000e+05
1.074000000000000000e+03,2.686100000000000000e+04
3.380000000000000000e+02,1.452700000000000000e+05
7.930000000000000000e+02,1.481000000000000000e+05
1.810000000000000000e+02,1.555640000000000000e+05
1.080000000000000000e+03,1.061500000000000000e+04
6.630000000000000000e+02,1.598600000000000000e+04
9.190000000000000000e+02,7.636600000000000000e+04
5.790000000000000000e+02,1.088790000000000000e+05
8.660000000000000000e+02,1.458820000000000000e+05
3.870000000000000000e+02,1.371900000000000000e+05
